,feature_0,feature_1,feature_2,feature_3,val_dice_DSC_mean,test_dice_DSC_mean,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_partition/self-paced/method_soft/loss_params*2.0_50.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_partition,0.7817912101745605,0.7137896418571472,self-paced,method_soft,loss_params*2.0_50.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_partition/self-paced/method_soft/loss_params*2.0_50.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_partition,0.3521005908648173,0.33191200842459995,self-paced,method_soft,loss_params*2.0_50.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_partition/self-paced/method_soft/loss_params*2.0_50.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_partition,0.4085021913051605,0.6242859760920206,self-paced,method_soft,loss_params*2.0_50.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_partition/self-paced/method_soft/loss_params*2.0_50.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_partition,0.8660483956336975,0.8451262911160787,self-paced,method_soft,loss_params*2.0_50.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_partition/self-paced/method_soft/loss_params*2.0_60.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_partition,0.8040337959925333,0.7461529374122621,self-paced,method_soft,loss_params*2.0_60.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_partition/self-paced/method_soft/loss_params*2.0_60.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_partition,0.34544438620408374,0.4249926805496216,self-paced,method_soft,loss_params*2.0_60.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_partition/self-paced/method_soft/loss_params*2.0_60.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_partition,0.4129912853240967,0.6470072666803995,self-paced,method_soft,loss_params*2.0_60.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_partition/self-paced/method_soft/loss_params*2.0_60.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_partition,0.8697875936826072,0.8501714269320171,self-paced,method_soft,loss_params*2.0_60.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_partition/self-paced/method_soft/loss_params*4.5_80.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_partition,0.7967221736907959,0.7331273953119913,self-paced,method_soft,loss_params*4.5_80.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_partition/self-paced/method_soft/loss_params*4.5_80.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_partition,0.3214162041743596,0.4429877499739329,self-paced,method_soft,loss_params*4.5_80.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_partition/self-paced/method_soft/loss_params*4.5_80.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_partition,0.38117449482281995,0.6192795832951864,self-paced,method_soft,loss_params*4.5_80.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_partition/self-paced/method_soft/loss_params*4.5_80.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_partition,0.8714011708895365,0.8549079100290934,self-paced,method_soft,loss_params*4.5_80.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/infonce/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7786878148714701,0.7271563808123269,infonce,tra,ratio_0.34,,,
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/infonce/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.32836591204007465,0.3722590257724126,infonce,tra,ratio_0.09,,,
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/infonce/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3073167602221171,0.414842426776886,infonce,tra,ratio_0.17,,,
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/infonce/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8567624489466349,0.8305026888847351,infonce,tra,ratio_1.0,,,
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_70.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8039674758911133,0.7357850074768066,self-paced,method_soft,loss_params*4.0_70.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_70.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.2620420927802722,0.26128823682665825,self-paced,method_soft,loss_params*4.0_70.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_70.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3243845005830129,0.6119635899861654,self-paced,method_soft,loss_params*4.0_70.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_70.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8437789678573608,0.8358271718025208,self-paced,method_soft,loss_params*4.0_70.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.0_80.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7811243931452433,0.7409482399622599,self-paced,method_soft,loss_params*2.0_80.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.0_80.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.2955333689848582,0.3122627039750417,self-paced,method_soft,loss_params*2.0_80.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.0_80.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3484378357728322,0.5989081660906473,self-paced,method_soft,loss_params*2.0_80.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.0_80.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8362460335095724,0.8402656515439352,self-paced,method_soft,loss_params*2.0_80.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_60.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7887008587519327,0.7426902453104655,self-paced,method_soft,loss_params*3.0_60.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_60.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.2876472026109695,0.22938486685355505,self-paced,method_soft,loss_params*3.0_60.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_60.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3234248757362366,0.6119962334632874,self-paced,method_soft,loss_params*3.0_60.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_60.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8494834303855896,0.8447468082110087,self-paced,method_soft,loss_params*3.0_60.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_70.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7957587838172913,0.7340215841929117,self-paced,method_soft,loss_params*1.0_70.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_70.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.28712496161460876,0.4298909902572632,self-paced,method_soft,loss_params*1.0_70.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_70.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.34506529569625854,0.6310968995094299,self-paced,method_soft,loss_params*1.0_70.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_70.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8545519113540649,0.8396304448445638,self-paced,method_soft,loss_params*1.0_70.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_60.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7917043169339498,0.7342331012090048,self-paced,method_soft,loss_params*2.5_60.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_60.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.28952982028325397,0.4282339612642924,self-paced,method_soft,loss_params*2.5_60.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_60.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.34822852412859606,0.6128533085187277,self-paced,method_soft,loss_params*2.5_60.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_60.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8665711482365926,0.8549351493517557,self-paced,method_soft,loss_params*2.5_60.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_60.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7771344979604086,0.7332063317298889,self-paced,method_soft,loss_params*3.5_60.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_60.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.2678221563498179,0.4342236320177714,self-paced,method_soft,loss_params*3.5_60.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_60.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3328960637251536,0.5861402650674185,self-paced,method_soft,loss_params*3.5_60.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_60.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8560205698013306,0.8501053055127462,self-paced,method_soft,loss_params*3.5_60.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_50.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7947781284650167,0.7244982123374939,self-paced,method_soft,loss_params*1.0_50.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_50.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.2934866199890773,0.4680358668168386,self-paced,method_soft,loss_params*1.0_50.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_50.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.35119885206222534,0.6220467289288839,self-paced,method_soft,loss_params*1.0_50.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_50.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8577603896458944,0.8418950637181601,self-paced,method_soft,loss_params*1.0_50.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_80.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7859989802042643,0.7320110003153483,self-paced,method_soft,loss_params*4.0_80.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_80.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.28932371238867444,0.3740658859411875,self-paced,method_soft,loss_params*4.0_80.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_80.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3301494816939036,0.5620084702968597,self-paced,method_soft,loss_params*4.0_80.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_80.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8648951450983683,0.8359815677007041,self-paced,method_soft,loss_params*4.0_80.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_80.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8065472841262817,0.7381349007288615,self-paced,method_soft,loss_params*2.5_80.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_80.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.30450478692849475,0.4497769971688588,self-paced,method_soft,loss_params*2.5_80.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_80.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3116793632507324,0.6123299797375997,self-paced,method_soft,loss_params*2.5_80.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_80.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8517606854438782,0.8353554606437683,self-paced,method_soft,loss_params*2.5_80.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_60.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7874249617258707,0.7501004934310913,self-paced,method_soft,loss_params*4.0_60.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_60.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.24650833010673526,0.3322528849045436,self-paced,method_soft,loss_params*4.0_60.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_60.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3572090069452922,0.6110301415125529,self-paced,method_soft,loss_params*4.0_60.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_60.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8382876316706339,0.8456435799598694,self-paced,method_soft,loss_params*4.0_60.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_80.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8083564639091492,0.7439148823420206,self-paced,method_soft,loss_params*3.5_80.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_80.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.29475562274456024,0.44710927208264667,self-paced,method_soft,loss_params*3.5_80.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_80.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3479908009370168,0.5874345302581787,self-paced,method_soft,loss_params*3.5_80.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_80.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.850452184677124,0.8474497000376383,self-paced,method_soft,loss_params*3.5_80.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.5_70.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7692691683769226,0.7205080389976501,self-paced,method_soft,loss_params*4.5_70.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.5_70.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3032193680604299,0.4675679206848145,self-paced,method_soft,loss_params*4.5_70.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.5_70.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3048599660396576,0.6211305856704712,self-paced,method_soft,loss_params*4.5_70.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.5_70.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8329953352610269,0.8458881179491679,self-paced,method_soft,loss_params*4.5_70.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_80.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8005039294560751,0.7168637712796531,self-paced,method_soft,loss_params*1.0_80.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_80.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.32916321357091266,0.3265415281057358,self-paced,method_soft,loss_params*1.0_80.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_80.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3259452184041341,0.5621587634086609,self-paced,method_soft,loss_params*1.0_80.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_80.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8523148496945699,0.8326499263445536,self-paced,method_soft,loss_params*1.0_80.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_70.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8013129631678263,0.7380278309186301,self-paced,method_soft,loss_params*3.0_70.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_70.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.27947573363780975,0.3884046375751495,self-paced,method_soft,loss_params*3.0_70.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_70.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3218984405199687,0.5954578121503195,self-paced,method_soft,loss_params*3.0_70.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_70.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8555702368418375,0.8463353514671326,self-paced,method_soft,loss_params*3.0_70.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_10/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_60.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_10,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7750884095827738,0.7343749403953552,self-paced,method_soft,loss_params*1.0_60.0,type_inversesquare,tra,ratio_0.34
